,ACVRL1,AKAP13,ATP11A,BTRC,DEPTOR,DPP9,DSP,FAM13A,FKBP5,FUT6,GPR157,IL7,KIF15,MAD1L1,MUC5B,NPRL3,PSKH1,RIPK4,TERT,TOLLIP
ACH-000350,-0.08493740490045881,0.30452983784547194,-0.08019084810018276,-0.2641688530064138,-0.07529207498098764,-0.26340792347490277,0.02558610506868192,0.1269715292059348,0.5850277289992343,-0.018378908145294158,-0.028581513042151393,0.0798107931178493,0.0639953023764834,-0.10448585983816437,-0.104117375715863,,0.0943349569217379,-0.07222301922371606,-0.18587226237707177,0.10019357970481751
ACH-000361,-0.05416477839118556,0.15590120614509725,0.30109613775781013,0.06001752201499386,-0.2809046479637211,0.3501986739861463,0.011086129153655339,0.06562507425673608,0.36395389652375076,-0.16734218471294632,0.3466279772975299,0.1662544976979064,-0.22571467431346245,0.31912669699086227,0.139748390889735,,0.21861634665875074,0.0714569890631129,0.04112661462349239,0.20967017188650477
ACH-000375,-0.1977064866949162,0.029127295304580338,0.1400588450491494,-0.1396411378211283,0.30651223559964436,-0.05322792119260575,0.1454262277340086,-0.01728144025061805,-0.035610436525653245,0.16385205332033936,-0.22700619786422613,0.04083319099897725,-0.4679176841425382,-0.10085032425743377,0.11220629585087004,,-0.14208328412517277,-0.14558978850962911,0.021211993807884938,-0.034664104246043576
ACH-000389,-0.04675112869020031,-0.09136903497715192,0.05829609620403711,-0.04809610586693798,-0.055715380421886535,-0.42382183760335435,-0.13950259466953363,0.1992018734802441,0.06029131228589629,0.12202993072896068,0.055828952207732624,0.12874155324768108,-0.2533082299243,0.25156598061538005,-0.26089120509154784,,0.2571982450462256,-0.0018496280499792767,-0.25471406814128805,-0.044104372613928605
ACH-000391,0.09443874193610383,-0.02551279207632825,-0.053170887398275565,-0.141149710292464,-0.13898646711368795,-0.20774231790587636,-0.25719580263143443,-0.022442909575943304,0.1695955561589654,-0.04002665814372567,-0.03014510428590558,0.14589519848052163,-0.10966541807316482,-0.16780507242626597,-0.09868013175693684,,-0.058854994231438584,0.07207191794121046,-0.17770036416583362,0.0009928713860743316
ACH-000411,0.09334056930186421,0.05932346419133955,0.022783493074137934,-0.16670463341357228,-0.05529071629708873,0.005625622415727026,-0.014977460530875682,0.09024106066146904,-0.022438805828686494,0.059541805635229275,0.23337741504178763,0.06407972932233835,-0.10952974707141756,-0.14683762326905755,-0.14550169826382287,,0.20836959626671547,-0.01136356270113743,-0.010161510324273836,0.13039674510239177
ACH-000421,-0.051680344131252005,0.08831413930429138,-0.09631777582253043,-0.060496531239331866,-0.12527680827181845,-0.08811432990918647,-0.06607964366603025,-0.008630435909920312,0.06545692806657058,0.033672407323577375,0.054744922403705334,0.0477483379149605,-0.019966366385576667,-0.19468737902941752,-0.18718148286721437,,-0.03652815849481278,0.05064563325870743,0.009756079811751528,-0.07731076807733026
ACH-000427,0.13425382552449736,-0.08779526270632604,0.26574356136109184,-0.4809714738251588,-0.13535072252944252,0.09996624229747053,-0.16404857502243542,0.03567592160209761,-0.0900213505061814,-0.07950016171326545,0.14096953416685745,-0.13078323865287073,-0.1630403483722701,0.1695546802066357,0.07960330422067277,,0.13919119892356915,-0.13976323130659343,0.10226176534449359,0.12418024102943034
ACH-000434,-0.04028654969677948,0.13050388516225023,-0.05180466916977308,-0.19934819062563913,0.07128872067388552,-0.36584524387209,0.10187623779517145,0.08189297422121025,0.21675607485701853,-0.17199713230329844,0.03437025271831924,0.07084922570682446,-0.03816537912137882,-0.36167348524922505,-0.26537915158613967,,0.2263710942160131,-0.1616808274572546,0.0009883897281035697,0.15075396090990173
ACH-000441,-0.027029262791084065,-0.29355756009719003,0.05442898768222258,0.029358836098610647,0.041549494030825807,-0.2776255540221942,-0.034266590887729716,0.06270109100158837,0.05347330244980572,-0.1977451569772614,0.025113003277656407,0.027414705175659998,-0.4467587584045628,-0.02424911821935178,0.0363005381136839,,0.13693137093515914,-0.024883751446337664,-0.4179151214447166,0.08018948823351124
ACH-000444,-0.09720841542747208,-0.10817755546890531,0.10882088018101427,-0.24644542592204582,0.0875643852338087,-0.07813675131646476,0.008228227800510496,0.16922933719448024,0.08999125462972732,0.031111070671518373,0.024284092873190232,0.119520752565668,-0.2880792686147589,-0.2812043689377051,-0.031077769354835062,,0.3071129909613189,-0.1951680338380989,-0.11730522190793805,-0.01347995468167583
ACH-000467,-0.025009586213814945,-0.039507387708538975,0.060880885516364336,0.08529798293224045,0.08694750087457241,-0.19236063675815368,-0.04043109654999436,0.026611624502362916,0.14786468679767167,-0.06170366379087467,0.06766859806333479,-0.048548702972133456,-0.4561331203881,-0.2860725680218994,0.11646239478355284,,0.32352807683991114,-0.024841114095794647,0.024610059280491633,-0.2589943928609987
ACH-000471,0.21345211403464198,-0.08231594184192373,-0.041563616024300296,-0.14320114234898365,-0.07027880485472938,0.2261682319224442,-0.10306758895453297,-0.004360958496205498,0.10501208143355267,-0.07954930490408374,-0.14144166385280335,0.06630345270488659,-0.1305293488701077,0.17409685259024602,-0.10323166713641359,,0.05097423029126609,-0.04777388437790676,-0.03785487010524751,0.05319982474507039
ACH-000486,-0.07935558233060655,-0.004795490319051842,0.10997936956821341,-0.10124338017634585,0.08880752610901978,-0.060272885709977235,-0.008188576233352396,0.017061173281686888,0.09544338337184122,0.05743780332484398,0.17831753778183748,0.07904315448503195,-0.29570840588565694,-0.2403577759415576,-0.010619495277509002,,0.11996434535410247,-0.033407090843930114,-0.031150175389405448,0.19801652602741354
ACH-000490,0.09730021269694508,0.4222024428030371,0.06754054771034117,-0.1895619279240583,0.003330306245141683,0.005687068591170193,-0.16550919037821438,0.06528562782414095,0.15454699355085005,-0.04833788036665562,0.023618786617131023,0.12362105183186986,-0.35107877644968966,-0.3810212429375276,-0.022817783897548682,,0.23703079748758316,0.5375298273711899,0.024033846953577936,0.06371335721331432
ACH-000496,0.17364208144611964,-0.21567802338734454,-0.01849529726869156,-0.05543504530758085,0.024522667642147722,-0.10415273234221785,-0.0024145027279940667,0.12048554871522259,-0.06115368291712848,0.06963458988747957,-0.10718645975765768,0.15021190823956346,-0.5022613362002788,-0.24262866349066975,-0.019611601277235317,,0.12498038112104082,0.21578732815696616,-0.03758540071394311,0.13400933505206336
ACH-000533,0.04759038201185555,0.1799585432805941,0.08919630238940388,0.14335885390554645,-0.07518842541699186,-0.19478640132904365,-0.11847813981091013,0.05690484540594554,-0.057831860455269925,0.024459460697361685,0.041971269598338044,0.10510682934297604,-0.08703361403936025,-0.31609012844701256,-0.25100566046195805,,-0.005342560320461376,0.22079063315262937,-0.08103645509536359,-0.25533716165141285
ACH-000542,-0.25755721882973687,-0.043433265720501255,0.013651628498038871,-0.10368770093338756,-0.0330272788801763,0.06192529680057047,-0.11055275141154647,0.08510429383416697,0.10086093879607894,-0.006471087046585035,0.1386759968754344,0.06657318308972841,-0.4451575906636249,-0.08985576026284678,0.028745784997861804,,0.12671045325982974,-0.018927432271270996,-0.07825029931648904,0.03184734682337876
ACH-000546,0.010394807991442621,0.028242433646728606,-0.033116894064428706,-0.12620929899165842,0.09093205181932555,-0.14929504197245258,0.04514362446358074,-0.039419594149080736,-0.22389505442350538,0.018813953510412137,-0.038711124562919974,-0.1430787060964122,-0.4387367831322364,-0.25282671207252577,-0.000614246373708105,,-0.013983536268003638,-0.05349602023513871,-0.06659519095650916,-0.049706837780101015
ACH-000551,0.11690202103350972,0.07473544038430775,-0.12031142458166627,-0.17955423401188073,0.0980146258021125,0.2189312495779485,-0.024918248339068465,0.11085015945830054,0.07193205548778121,-0.04679320617571197,0.1116964339514395,0.18093261559092838,-0.1390444809196704,-0.08963615160254067,0.1486562480761719,,0.240285278261457,0.002321298670493646,-0.2553729694053378,0.13870715075896226
ACH-000558,-0.3279699649517532,-0.1796110364292038,-0.04366046397831583,-0.2342153851162602,0.053246441601037406,-0.018024520019348345,0.040029066940265076,0.019711816697426804,0.10948259517441145,-0.05039311229223128,0.1768444600600193,0.12494367860931621,-0.01856963348120627,-0.13141668118204064,-0.2429454163942089,,0.04437122297446408,-0.1118886185590969,-0.0817760133873204,-0.08450449442476368
ACH-000576,0.1173631019937911,-0.029521310312957072,-0.08913676508444236,-0.36536750135384927,0.16727354807974587,-0.3926375361092156,-0.14302846123216195,0.17605862081473656,0.07379638956885586,0.024403903031095298,0.018708652240851747,0.21483559325963322,-0.15753438844526532,-0.2811598115933224,-0.0853965646831488,,0.1554828411083952,-0.1609800500183919,-0.32293039339177254,0.11738018195335792
ACH-000579,-0.06688696677189451,0.07753077740923725,0.08078721052264987,-0.19501664601882346,0.05186897435460276,0.07024079414674678,-0.07908416953008822,0.0928220766413811,0.145530019705009,-0.2278381093342843,-0.06477018874503976,-0.09220204226386369,-0.4520565353182315,-0.05315528369383437,0.16491754059830904,,0.3820245902766799,0.1365031701836891,-0.39002103471280647,-0.07750772433718459
ACH-000588,-0.03341553859177144,-0.2130727251109507,0.21270854748667872,0.0632696984475383,-0.11219697048533192,0.061064861507978664,0.09303032912775304,0.06111864684867836,0.015572528978660356,-0.22189944226502134,0.009381461548483695,0.15795664304706866,-0.1857943182761172,-0.47379358680726835,0.13734245035615233,,0.17902234844245102,-0.0021640707276331522,-0.024157877134019796,-0.08606662309409838
ACH-000624,0.10033642075799293,0.07333752843796545,-0.028598458492346938,-0.012106722506906212,-0.0011867206708882014,-0.04247398334568432,0.003773295172531707,0.04259320818118838,0.06661458680803782,-0.037471469401426934,-0.003556651321294818,0.040130071202005034,-0.19828659012635727,0.2274705323860358,-0.09121456591658503,,0.061092183952462534,-0.11472483102321973,-0.049210778818189124,0.0808046333392089
ACH-000638,0.09727362086479166,0.14130150129084298,0.11662312379663864,-0.13536712562942263,-0.5088945219058976,-0.17364488867412237,0.02461173895102564,0.08933460584566402,0.08827763239724741,0.05456996331585437,-0.025473273546708485,0.028401015347239406,-0.3477872121153364,-0.12051472586334624,-0.04209440661706887,,0.14491510413230843,0.021027011409122033,-0.3462674563515717,0.16872347749991023
ACH-000646,-0.3339435028267995,0.14291891535430393,-0.21037552731444562,-0.010494769745491309,-0.183783534958052,-0.09054490217798047,0.19857108462397294,-0.11991671909996364,0.18118730523910423,-0.04388722433892318,0.03502784941915635,0.16895640133155065,-0.0355930397905998,0.07082938186707582,-0.4394966599381385,,-0.13919635327289168,0.07014176461681018,-0.2545992658729102,0.16199575320693876
ACH-000654,0.15907082541545928,-0.048333662395783614,-0.010785500136187537,-0.05135347108242044,0.0867369403192509,-0.3246056360419906,-0.07042458607195795,0.035455748701196346,0.13449361772241294,-0.10470149176810482,0.12211852797290133,0.13707678742687573,0.05738787927815037,-0.21568533730680628,-0.0881117574190645,,0.18974850939799057,-0.03265775924133861,0.028258254221082565,-0.11840969521188918
ACH-000738,0.04065214479570958,-0.03599940732770476,0.03923361066177343,-0.12228326432526561,-0.0007994834056856137,-0.3159400195046272,-0.04141432100509682,0.019054137709953886,0.009290297493711006,-0.07334760749179485,-0.028555637575569625,0.1841959413878663,-0.05222292243434945,-0.005028445238821955,0.07520845742614025,,0.18150824158121798,-0.11903718529432139,0.08430276339990579,0.1743607105127576
ACH-000764,0.028003398784569943,0.01798232541518138,-0.2542574710440651,-0.12936387664439297,0.11732681428579537,0.023159800647137234,0.07810818989309488,0.1523213264591683,0.23371373298281783,-0.014541506954447229,-0.013236188538067097,0.04259887755434957,-0.45059766193558154,0.30453263740502345,0.19838129941752564,,0.1576935394722302,-0.10010470615667105,-0.19431303276188544,-0.039650429833125694
ACH-000773,0.04332918541070746,0.17654940896481164,-0.09903661277969186,-0.034335958232381905,-0.030162036407862778,-0.17698959175501303,-0.19176838225368492,-0.05199707895288641,0.2234512707864116,0.03846183340380491,-0.10941396331359178,-0.05050097629089689,-0.6294942878500053,0.2201931957152877,-0.09848192943069559,,0.1000673613732962,-0.014691711612430502,-0.19887450168696608,0.12991289934540878
ACH-000807,-0.01170995999620212,0.14318229988820178,0.006043456760284285,-0.06772320223083036,-0.05311499104431086,-0.05635338618320653,0.12715406105955168,0.1797744472134452,0.21795022083517057,-0.03191906020847177,0.1592063848030361,0.18081160595299894,-0.5100736420310854,-0.17351637687430937,-0.0012132355886394913,,0.02533184714194467,-0.11783993775288512,-0.09718385768523587,0.15638401000736218
ACH-000811,-0.02659208167171532,-0.11826475779563281,-0.030090904587357786,-0.03562734291213618,-0.06620737341961898,-0.18546606918772165,-0.23458074323167644,0.003484445163900146,0.024963359644191184,-0.16826223430136855,-0.088345384030331,-0.05736434405384591,-0.18633160736250823,0.12979178249751266,-0.09127496815152031,,0.1937435273798118,0.20879849400526293,0.0792047398551843,-0.16603789010080713
ACH-000843,-0.011241106955878322,-0.033300776667511675,0.005680217891686929,-0.10972903203145978,-0.10957900372454407,0.102332777268579,-0.08653724255737341,0.08427215962962172,0.16209513669956077,-0.06288754225638092,0.11806730873347968,0.17571883092389218,-0.07085955383924906,-0.046672982607780036,0.05423635979817942,,0.04391860998316924,-0.11584791285416501,-0.13544537478941676,0.10493749435639332
ACH-000849,-0.014911830701690658,0.09388251097032689,0.014042436365077265,-0.1188093601297443,-0.09370763813569648,-0.05303024686679115,-0.16819832546606656,0.04581988780166997,0.05992213617347894,0.00786946020369543,0.0793758264033528,0.262632795397988,-0.15178170963988472,0.029822818577414575,0.002638860956812955,,0.04911059759374975,0.02879048936938613,-0.29784250438423854,-0.03694189150615951
ACH-000865,-0.03349613719374687,0.11845543280398001,0.053601295664655796,-0.22931437940510896,0.049792970134149794,-0.13208231200952397,-0.06584030532521987,0.029953885615046427,0.08876357080786153,-0.057198376255645285,0.11533227149421096,0.19219553559767244,-0.15528603909607563,-0.28247778192125117,-0.06746244471478222,,0.1577551391789148,-0.02023807602607329,-0.09089449602412787,0.014730346988698004
ACH-000890,-0.01676488261612301,-0.11356795217365853,0.29783889351052817,-0.11981205490876656,-0.11095934101248962,-0.3125899235539782,-0.08357481088009265,-0.013361329213982184,-0.0021407107482017892,-0.0705554660471279,0.05444688855919885,0.05423774338906772,-0.17362383047879404,-0.13503392387706015,0.028329210617202685,,0.31879600144224807,-0.15135256621563092,-0.005446721700812458,0.19903112514411594
ACH-000894,0.11072094661727336,-0.0994756011729698,-0.018980629113515144,-0.12422070806528734,0.04686635289426504,-0.03270045557633726,0.04604452332226289,0.11641144632806816,0.26143857662225795,-0.06864287980635808,-0.056764143219994484,-0.09321120376274869,-0.45716109060593074,0.10958303167002637,-0.15555696223868803,,-0.01572228417955643,-0.38036260961925333,-0.09428077479818604,-0.07834254943011387
ACH-000907,-0.024688739440248443,-0.120885176156102,0.11452254745564466,-0.011854556667387453,-0.14373007292552226,0.08118223482804773,-0.1074013552201804,0.03676071571814814,0.24790556775859723,-0.061989689402909505,-0.007759427162266894,-0.06449818503244037,-0.16458866908786499,-0.08844201122240107,0.0706389572799033,,0.347015993615577,0.2351343743333369,-0.10969853568824778,-0.38556862710316087
ACH-000917,-0.32433306590432875,0.008981262869179456,-0.025725025965832423,-0.14931651304003524,-0.04916415412147835,-0.08379593841196359,-0.014342057662957673,0.05898178545547403,0.11581447663270535,-0.17910776255420338,-0.015991588262377687,0.10048416134381263,0.0502706622361615,-0.03692599230805503,-0.07030197599915555,,0.07191121497095265,-0.0456846042484762,-0.05756826886628423,0.1594602518730752
ACH-000932,-0.005960938347187104,-0.1276031631602851,-0.01890544438776635,-0.13417260418626878,-0.027652281507481436,-0.17114629807671938,-0.015206150839716583,-0.04244196534841224,0.0936948151327894,-0.03361548690710379,0.09214628933215673,0.09098753669679951,-0.15574690519454154,-0.12317272188755463,-0.11351337845320272,,0.19227909933438747,-0.017254309372841444,-0.02867413145695779,0.06777548527010084
ACH-000966,-0.13439521505479413,0.17209764267346667,-0.0838964261115459,-0.4780796672165002,-0.1321668943123628,-0.048171146727122416,0.0023960843479338273,-0.17320421009158665,0.23025633075712448,0.008718382746819714,-0.07275389966310154,0.2190845587033201,0.056753758593598436,-0.13536684703606172,-0.06694665170385779,,0.3446735330957671,0.14557176444419215,-0.14060306616652118,0.15717775688281455
ACH-000974,-0.005942031467993415,0.07522176685419577,0.024887975147773488,-0.14073434232951498,-0.0017095231547080494,-0.15365536280847003,-0.09952604339379165,0.12641431886329255,0.09455496667530769,0.1659644502044751,-0.0070046839410079186,0.13535443106677078,-0.18960519925584607,0.014563120915450783,0.04103288426880225,,0.1518132965663408,-0.009101022004860765,0.06317849921792366,0.08018150497626324
ACH-001031,-0.02021446057818361,-0.06540611821921179,0.04573508409301093,-0.08580697157037641,0.020251635850269012,-0.13229162108781728,0.08326568204564085,-0.03852831533061703,0.028801007384807568,0.1909437488070612,-0.11996800305252207,0.23669664914686633,-0.26892234996251985,-0.483565740623786,-0.029401395675074306,,0.2031770030808615,-0.016735289089039374,-0.07828841227378978,0.02216044973200542
ACH-001338,0.0717329968232751,-0.25451409938450686,0.14498903104493518,-0.08635442171463342,-0.08962619962547234,0.09036574596332572,-0.2018752435666214,0.009099842465358748,0.3161276000896069,-0.299867563439805,0.09370246600916943,-0.10477613498736163,-0.04051065451813951,0.008414986732681998,-0.18903423910870992,,0.08116604406682107,-0.032928150681551076,0.0018403897884767678,-0.08058903863807826
ACH-001407,0.1017442651882829,-0.23685547519958958,0.032955336464710855,-0.04220204261126115,0.023908001682814803,-0.0193217077853184,0.06518435168107069,0.07323049544106162,0.08918723172542622,0.09387823014920127,0.09341937734613331,-0.0033659932718914237,-0.44836025804958124,-0.10755112615848032,-0.04736590167067115,,0.18438828620528896,-0.06082688392179247,0.03679433369372387,0.14512789683108038
ACH-001409,0.12740221684760744,0.14811696490118356,0.041990808939641605,-0.1344365458102949,-0.32003864879362065,0.10210085861349619,-0.043989922573972835,-0.02350450520676438,0.06153168365486876,0.09324610804228928,-0.2584665986134045,0.05315591494128073,-0.1739523879474779,0.26108698399628427,0.07507929475869558,,0.09284974009119429,0.24024655259211025,0.19746477116376454,0.009505949027203947
ACH-001454,-0.13698796154955545,0.2286464920672982,0.07546654923419163,-0.15510412480207225,0.19052350168715482,-0.21649120556855211,-0.017420149535684874,0.06110276057476514,0.1358054388605076,0.014491992724589148,0.05932359996396665,0.00812652381340101,-0.48110898325854856,0.0413883811684124,-0.2211458038885834,,0.17467898435062995,-0.09606289471506058,-0.3418138611994849,0.19595560380602822
ACH-001511,0.06042657371402893,-0.08906758735752873,0.06794801861267685,-0.13885848869904358,-0.03201814070705547,0.014764965152290636,-0.19857261784066071,-0.04460289274500462,0.14720273698362085,0.1859664124259903,-0.08850566931927893,0.060160490695382374,-0.14897464133496485,-0.11919746545622145,0.04970983980414988,,0.17851055472658334,-0.24135318997364574,-0.18626960580627963,-0.011888864215150938
ACH-001518,0.003246471798372959,0.09982460206295381,0.11284313862717228,-0.22125748741850215,-0.12181323712476765,-0.09148836071011421,-0.05853132775238802,0.09378840183274254,0.14721710132760882,-0.07655495587344009,-0.09673198008295326,0.1748098134466357,-0.02813732284703019,0.1766508657932164,-0.20594557060809038,,0.013490140871142753,-0.12295724851244483,0.12414785592758583,0.022856524421618174
ACH-001522,0.15831963916392652,0.0012822741185880265,-0.02013666039121986,-0.08068262582976388,-0.0706521985766537,-0.034471509521733064,-0.05358535022169332,0.1300294241156995,0.10061542484185745,-0.14797662254552657,-0.027045487673542066,0.219251524164374,-0.29171317355708737,-0.10485293362704973,-0.1489616697224238,,-0.02976986738489379,-0.04814954516087169,-0.07407472812503432,0.058897010366255415
ACH-001536,0.062004415927279045,-1.0115166085600173,-0.023314819999332572,-0.05478666836303442,0.022182194545237052,-0.21164735723715775,-0.04253412976404551,0.1015084636448338,-0.04107087471409567,-0.4709327341377467,0.016856775621529044,0.10452670786168533,-0.18052139181771396,-0.5375817095371498,-0.1494988289596162,,0.07970847801035502,-0.013094983196524017,-0.10432235669424908,0.17590809919356928
ACH-001551,0.038898614176840846,-0.00421993641339413,0.16555831062126858,-0.20165608690199185,-0.0319747620657851,-0.02642018413439444,0.1877180568969974,-0.014887565090284147,0.06666854625930697,-0.13950862714797063,-0.013720926674520854,0.0480862081929984,-0.12067709362990839,0.1366137056092608,0.014324707963255141,,-0.03189478035035939,-0.11657413578067469,-0.06280175451414347,0.1467066587543343
ACH-001554,0.12363850950532371,0.08338028284171856,-0.016701081877209468,-0.15479825063120528,0.07080226808772472,-0.03138632942504156,-0.03314563984607008,0.09962121842242282,-0.0661345670717633,0.07266513840841954,0.0023334745853741644,0.08975768311195252,-0.13455688383170944,-0.12350567364697591,-0.09837254694678992,,0.11442131879840417,0.0003613555563059742,-0.02412574971222707,0.07101254285103327
ACH-001555,-0.06007071996652843,-0.062253426879533724,0.19322960647093962,0.02588761834111372,0.11020634980572198,-0.15066919537102239,-0.05047633644406652,0.09147625032887487,0.24040291287514656,-0.32213509087268144,0.11112467748627398,0.20018879681676977,0.1622153603310711,0.18000943011470902,-0.046126249726665576,,0.7951418852186611,-0.004968792805857249,-0.06053956565580583,0.02286573748171289
ACH-001557,-0.07913290771704531,0.08428897660491912,0.11767599880588835,-0.009321642818757178,-0.21794832971478578,-0.1580099571136897,-0.04953003399566397,0.035258695902663686,0.1527522787845179,0.08530627231016004,0.037860427405949235,0.12931035724007378,0.06635210666946983,-0.09159709558861913,-0.2781772850748101,,0.07555270058411188,0.060330462249503454,0.03164221280766184,-0.0904166168315231
ACH-001563,0.1640436933302909,0.03672979579106836,0.07887127057734201,-0.1401647675969061,0.01341924867244891,-0.4168711056280054,-0.04348163067840403,0.08132852036687925,0.032856555205373165,-0.016833925753576954,-0.06465106544608484,0.05403611445104162,-0.09929138921220113,-0.12153677859459121,-0.06932049984624974,,0.30086853538780034,-0.13218455114780336,0.0032160065642366786,0.0626421222498363
ACH-001574,0.1395254603418106,0.0816470638429628,0.14996803020798463,0.001768188158427983,0.10752040720153212,-0.34249380196912,-0.15903442601398904,0.0748558360158009,-0.02272970914260903,-0.3357578845366129,0.16034251061148558,0.06994403495367023,0.3189624675066679,-0.11038468009511031,0.11508105184651389,,-0.12649622454749657,-0.04543524600552996,-0.8265599461445386,0.15471234690047836
ACH-001607,-0.04462484336361631,-0.10282554333230914,0.009958321930087647,-0.03313183529891407,-0.04896004919905486,-0.07369289073482006,-0.043863246402726604,0.009523520751184386,0.07779324389827763,0.01230563839634917,0.006995090386556241,0.14634493554351644,-0.1044326055995692,-0.1085919884051458,-0.035970480944063674,,0.07950781176751223,-0.012565769490142067,-0.09284757117939711,0.050560736659050316
ACH-001655,0.19355771672287242,-0.1681947554983476,-0.06299279598741069,-0.20046657930823344,0.05314851632020037,-0.4085794765247886,-0.10177981597316343,0.0927671329348742,0.018176771804626395,-0.12804696319425155,-0.025059373350931825,-0.12335189478353412,-0.19167108628654758,0.2804187271798879,-0.1740974590595381,,0.37576390219783884,0.1448356419671644,0.014412136010475057,0.03837329249539685
ACH-001674,0.0711531920439142,0.0019604693038988066,-0.008233594542490601,-0.13561764576023164,-0.022432700614012892,-0.16066098992225478,-0.036247179422516596,0.19332690214793813,0.2032853631736824,-0.10520865361415684,-0.033280524354560234,0.06888038114204291,-0.15224958016910897,-0.07701497338117949,0.0016838792654814902,,-0.10678633088452952,-0.09915478625576798,-0.023726276640806288,-0.00021198587293574933
ACH-001687,-0.01560607068950353,-0.16675129736120103,0.24977848992310664,-0.09409677744342983,0.0204639561607462,-0.28752947213429325,0.03525750067580723,0.0904872195088885,0.06595873705019105,-0.02362594796821181,-0.017615617975708073,0.16557409532304673,-0.2624289655208951,-0.17852257264974347,-0.012419469276420764,,-0.11001722072822809,-0.03946753133677537,-0.01569230487089817,0.10241260077535157
ACH-001695,-0.058818060384940994,0.23536794300459965,0.036119097487574275,-0.0874846021131486,-0.06854785155019162,-0.11616730616300232,-0.2514344995121508,0.10830090762154236,0.08483610658221284,0.005784582040760322,-0.04983801450177426,0.10284522956681429,-0.6168462109730215,0.10029691516484857,0.017062989909606516,,0.12519853082007892,0.10224082755845845,-0.09064930705703067,0.0305981295837413
ACH-001696,0.09130112027721168,0.06944735263354865,0.16017243848881568,-0.05590465455456831,-0.04196856575428043,0.15855850764500284,-0.12454176525564803,0.054969969542353656,-0.003680466365601716,0.14873171397065568,0.1007525983483696,0.07333607655897839,-0.20023063643111746,-0.055072308447683974,-0.0445537599370274,,0.002118550458407392,0.013016054262245794,-0.23846109296563317,-0.13107829489411318
ACH-001699,0.09481474332759596,0.09298965968554063,0.042118308545709596,-0.04687934139680239,-0.09820975721961117,0.12183415897858577,-0.10072368718011278,0.12989105143330942,0.010856202428014723,0.0807256198782883,-0.19782908674821995,0.0068484398752822195,-0.07261284483741014,0.003568817640346292,-0.14205801976333088,,0.10916566231993775,-0.2857656557886493,-0.11130562859272974,0.07261652680271798
ACH-001737,-0.012361073403849225,-0.16572480337581655,0.19530846103887528,0.1658973455090533,0.05363862161850859,0.09243592609294032,0.015369220466280406,0.10575368824497836,-0.21516376095352002,0.008167488846942982,-0.11359943896367118,-0.07228786695858849,0.018125601361509203,-0.2680891128966123,0.13305085191821198,,0.10573987832693893,-0.2354696476682432,-0.021858109650834137,-0.04169358970777587
ACH-001819,0.12001484840571575,-0.016117869437776877,-0.016430252041123337,-0.21199302878294773,-0.044654658651025254,-0.11056116030116094,-0.1936614329591972,0.044194709507015206,-0.0010377136767388828,0.04281683225984817,0.04620448124884602,0.036116737171807675,-0.3784680618455362,-0.06113781995427906,0.07229879760085815,,-0.04909860989065845,-0.004737723229626428,-0.022439351167938264,0.024270909819340505
ACH-001843,0.07521872492723379,0.05945282943471893,-0.1267164019915992,0.4255640534849464,-0.04121789582688578,-0.03306763574127397,0.18006010387856886,0.15716403332265097,-0.024436084977277304,0.06353686113812121,-0.035315035632837055,-0.05790566205202713,-0.18631840931502355,-0.12383599112386101,-0.05477963041576249,,0.13501233334829518,0.08561802306040764,-0.0877624046169368,0.16116569196485314
ACH-002040,0.11106116191447024,0.0880364370198775,0.14854485544997797,-0.2634485321017743,-0.036986626478855644,-0.19059530314643178,-0.08127296739668663,0.12188463559336521,0.08402066470072692,-0.16917779504060076,0.1016273412111224,0.04617269595698892,-0.07364496333525222,-0.3401973033039768,0.20322400069466373,,-0.19730950549585216,-0.28307921571949474,0.023642023296093162,-0.23823889855343042
ACH-002043,0.007618218946096773,0.0507051701284381,0.09275650357531243,-0.1429159959871176,-0.04230198170971258,0.008619737219689567,-0.04929043796060314,0.0496735204184134,-0.0019621340092138492,-0.06528060304338101,0.04738452618000741,0.08039409629660399,-0.5117518296005334,-0.026410785669433466,0.010075702963701624,,0.0910490353211276,0.029352376188642136,0.06131361682768208,0.11193094911918251
ACH-002051,0.047564462740270506,0.10778599519504764,0.013556773755994537,-0.18065946645804384,-0.07452419979952787,-0.3209587121904632,-0.09518805300378305,0.07149242761758655,0.07918983716935415,0.22449548897950045,-0.021603055164299754,0.09493120401648182,0.0852837420679537,0.17730499094611432,-0.014635049628486427,,-0.06776850431918005,-0.07350940175914072,-0.019054519580562077,0.046157833738774565
ACH-002060,0.3151515852626081,-0.2248385569510976,0.13252257616696722,-0.3164454636436822,-0.49181241764949785,0.11190865356191598,-0.2787094566174668,0.26466952074287475,-0.24681473866263248,0.0707387783529832,0.43861850577714023,0.018116494305018563,-0.41196362413475573,-0.04673887543042555,-0.043030212621591006,,-0.34837086528708894,-0.0692468586814659,-0.129789581114092,-0.03306354876665045
ACH-002141,0.09380740896710886,0.13986691989290082,-0.10032853886950505,0.2752836383948063,-0.07116017319316825,-0.11788898458270872,0.1915688255850992,0.5184709925032662,-0.1388282636679412,-0.02676545542700604,0.14502268308977195,-0.13361856348599047,-0.12957699295832337,-0.4800950511013028,-0.04713767351383235,,0.13135395561904845,0.3599170197158899,-0.1810939046060412,0.041769073669769695
